GCC,Clang,Polygeist + MLIR,MLIR-DaCe
11.465044,11.682888,13.891573,11.120578
10.707203,10.844301,13.887065,11.059631
11.437508,11.970159,13.905478,11.064617
12.555049,10.816490,13.905821,11.060639
11.617516,11.806892,13.909313,11.057928
11.437411,11.402616,14.155225,11.056929
12.755473,10.841732,13.912312,12.079191
11.439442,10.831530,13.938272,12.467695
11.460301,10.951779,13.880369,12.425318
11.486433,10.859948,13.930518,12.443123
