GCC,Clang,Polygeist + MLIR,MLIR-DaCe
10.592672,8.739634,14.642785,11.113034
10.536575,8.731872,14.755031,11.143098
10.594997,9.062589,14.667044,11.160689
10.615259,8.721589,14.613382,11.150657
10.783978,8.777283,14.729797,11.145147
10.590379,8.704825,14.667568,11.137907
10.851530,8.697841,14.654803,11.025088
10.540037,8.716473,14.614724,11.003793
10.566994,9.098020,14.597869,11.006138
10.562179,8.713011,14.636233,11.004328
