GCC,Clang,Polygeist + MLIR,MLIR-DaCe
0.000730,0.000684,0.001893,0.000923
0.000724,0.000686,0.001818,0.000912
0.000731,0.000679,0.001814,0.000904
0.000727,0.000671,0.001818,0.000903
0.000729,0.001052,0.001817,0.000902
0.000733,0.000679,0.001814,0.000905
0.000730,0.000686,0.001817,0.000902
0.000729,0.000685,0.001818,0.000906
0.000735,0.000688,0.001817,0.000904
0.000729,0.000680,0.001818,0.000908
