GCC,Clang,Polygeist + MLIR,MLIR-DaCe
13.884076,13.262198,18.408858,19.077302
13.852636,14.599575,18.400686,19.068327
13.872285,13.754077,18.408962,19.042437
13.875375,13.487301,18.402658,19.034674
14.891685,13.712049,18.438240,19.053465
13.845328,14.540453,18.395056,19.076896
14.141856,13.308003,18.414284,19.11146
13.943288,13.308750,18.415465,19.099231
13.859523,14.511140,18.413479,19.103785
13.938482,13.358887,18.419304,19.095665
