GCC,Clang,Polygeist + MLIR,MLIR-DaCe
1.729090,1.710843,3.297328,1.73433
1.718853,1.719139,3.301330,1.723844
1.709222,1.712547,3.296654,1.721942
1.716893,1.721806,3.297602,1.719365
1.708538,1.719446,3.298394,1.71746
1.713808,1.712284,3.299533,1.717522
1.718221,1.708145,3.288481,1.716719
1.717819,1.710903,3.302490,1.71675
1.726664,1.719794,3.300248,1.718746
1.723159,1.722278,3.300933,1.717593
