GCC,Clang,Polygeist + MLIR,MLIR-DaCe
0.741055,0.735779,1.562241,0.689558
0.742267,0.737171,1.562279,0.689417
0.741524,0.736964,1.562298,0.68926
0.742695,0.737131,1.562475,0.689193
0.740813,0.737298,1.562698,0.688757
0.740472,0.736304,1.562268,0.688835
0.741715,0.737319,1.562219,0.68881
0.740857,0.736742,1.562271,0.688777
0.742557,0.736895,1.562216,0.688836
0.742498,0.737333,1.562219,0.688961
