GCC,Clang,Polygeist + MLIR,MLIR-DaCe
22,20,22,19
21,19,22,19
21,20,21,19
21,19,21,20
21,19,22,19
21,19,21,19
21,19,21,19
21,20,21,19
21,19,21,19
22,20,21,19
21,19,21,19
