GCC,Clang,Polygeist + MLIR,MLIR-DaCe
3.933037,3.923594,8.669847,3.947106
3.970363,3.948814,8.670181,3.94827
3.972130,3.933084,8.669799,3.981135
3.973783,3.894812,8.658976,3.977577
3.971467,3.923239,8.661787,3.975677
3.977438,3.952617,8.657403,3.977536
3.973260,3.930081,8.677692,3.976911
3.936866,3.929428,8.680983,3.976238
3.972398,3.950310,8.680941,3.976485
3.974798,3.923445,8.668970,3.976401
