GCC,Clang,Polygeist + MLIR,MLIR-DaCe
0.008592,0.008743,0.013126,0.010437
0.008592,0.008610,0.013042,0.004819
0.008528,0.008707,0.013079,0.004788
0.008531,0.008653,0.013082,0.004771
0.008508,0.008714,0.013071,0.004762
0.008540,0.008668,0.013128,0.00476
0.008648,0.008716,0.013046,0.004764
0.008473,0.008636,0.013078,0.004751
0.008607,0.008697,0.013044,0.004756
0.008566,0.008681,0.013102,0.00475
