GCC,Clang,Polygeist + MLIR,MLIR-DaCe
0.990996,0.993466,1.948001,1.016725
0.988785,0.989915,1.950683,1.012824
0.990883,0.993247,1.953014,1.013793
0.988689,0.991117,1.950495,1.01358
0.991846,0.993529,1.947715,1.010798
0.989517,0.994001,1.957264,1.010589
0.990899,0.990049,1.950491,1.010198
0.988722,0.992159,1.947723,1.008182
0.992014,0.990797,1.950380,1.012725
0.983683,0.993172,1.948061,1.016978
