GCC,Clang,Polygeist + MLIR,MLIR-DaCe
12.940996,11.740811,15.185254,11.575679
12.567502,11.571389,14.833789,11.536467
12.777852,11.674306,15.109977,11.557676
12.676857,11.606631,15.236818,11.519677
12.671540,11.623979,15.234238,11.536282
12.521552,11.467296,15.041695,11.483593
12.522279,11.605977,15.183914,11.495644
12.440126,11.531541,15.066913,11.487095
12.433377,11.571239,15.010279,11.485055
12.796075,12.173186,15.221472,11.495488
