GCC,Clang,Polygeist + MLIR,MLIR-DaCe
10.565011,9.148484,14.966037,12.681778
10.845208,9.049557,15.048005,12.624097
10.594953,9.142844,14.961475,12.587545
10.524418,9.104980,14.969616,12.788738
10.522223,9.139518,14.937785,13.13744
10.544049,9.140946,14.888880,13.14294
10.575014,9.052166,14.952306,13.150094
10.571811,9.077644,14.859551,13.151437
10.580011,9.154168,14.968617,13.143991
10.994654,9.090361,14.778073,13.138848
