GCC,Clang,Polygeist + MLIR,MLIR-DaCe
0.012473,0.013636,0.015245,0.013421
0.012574,0.013400,0.015281,0.00698
0.012550,0.013510,0.015283,0.006964
0.012518,0.013497,0.015382,0.00697
0.012558,0.013468,0.015391,0.006966
0.012685,0.013167,0.015321,0.006941
0.012635,0.013362,0.015382,0.00695
0.012575,0.013248,0.015276,0.006945
0.012545,0.013364,0.015380,0.006949
0.012520,0.013448,0.015432,0.006981
