GCC,Clang,Polygeist + MLIR,MLIR-DaCe
7.823550,4.393668,11.917031,11.575679
7.797983,4.440224,11.866844,11.536467
7.855423,4.387793,12.048287,11.557676
7.905911,4.327242,12.068147,11.519677
7.794754,4.423241,11.717256,11.536282
7.893466,4.452270,11.817829,11.483593
7.802630,4.349687,11.910252,11.495644
7.794707,4.456471,11.638270,11.487095
7.851936,4.369707,12.037438,11.485055
7.883663,4.392686,12.096447,11.495488
