GCC,Clang,Polygeist + MLIR,MLIR-DaCe
14.580641,13.684637,19.305757,17.252412
14.382898,13.412676,18.318934,16.001533
15.055431,13.418498,18.354957,16.111161
14.913480,13.350460,19.765855,16.120066
13.986583,13.449341,18.328305,16.234037
15.209127,14.350036,18.334532,15.999834
14.065163,13.364347,19.826357,16.014566
14.019573,13.344822,18.338972,16.008744
15.202658,13.455929,18.294380,15.956231
15.141186,14.904298,18.408817,16.212849
