GCC,Clang,Polygeist + MLIR,MLIR-DaCe
573.680000,570.708000,931.279000,558.831
579.989000,580.264000,931.545000,557.108
571.428000,588.910000,931.449000,557.534
597.442000,577.457000,931.249000,557.397
580.604000,570.394000,931.263000,557.219
574.675000,577.870000,932.372000,557.495
581.597000,569.674000,932.648000,557.574
571.658000,577.952000,931.907000,557.2
594.631000,569.449000,936.788000,557.217
571.316000,578.066000,931.258000,557.625
