GCC,Clang,Polygeist + MLIR,MLIR-DaCe
2238.822000,2358.311000,20.234000,0.001
2246.514000,2368.146000,20.304000,0.002
2237.416000,2368.218000,20.261000,0.001
2241.193000,2357.184000,20.294000,0.001
2244.378000,2368.136000,20.263000,0.001
2236.356000,2358.132000,20.309000,0.001
2245.576000,2366.263000,20.294000,0.001
2238.496000,2358.436000,20.255000,0.001
2245.834000,2367.702000,20.298000,0.001
2236.664000,2353.227000,20.282000,0.0
