GCC,G++,Clang,Clang++,MLIR,SDFG
27,27,27,27,35,20
26,27,26,27,35,21
26,29,26,26,35,20
27,27,26,27,35,20
26,27,26,27,35,20
26,27,26,27,35,20
26,27,26,26,35,20
26,28,26,27,35,20
26,27,26,27,35,20
26,27,26,26,35,20
26,27,26,27,35,20
