GCC,G++,Clang,Clang++,MLIR,SDFG
10,11,10,10,15,12
10,11,10,10,15,12
10,11,10,10,15,12
10,11,10,10,15,12
10,11,10,10,15,12
10,10,10,10,14,12
10,11,10,10,15,12
10,10,10,10,15,12
10,11,10,10,15,12
10,11,10,10,15,12
10,11,10,10,15,12
