GCC,G++,Clang,Clang++,MLIR,SDFG
3061,3110,3628,3167,4933,3051
3064,3175,3146,3124,4855,2751
3147,3579,3181,3118,4867,2838
3145,3092,3124,3071,4817,2825
3090,3174,3145,3065,4808,2882
3244,3182,3193,3200,4898,2798
3166,3692,3174,3116,4837,2810
3165,3213,3676,3435,4876,2799
3068,3214,3442,3174,4878,2759
3325,3349,3264,3287,4826,2771
3151,3215,3743,3187,4814,2735
