GCC,G++,Clang,Clang++,MLIR,SDFG
3338,3385,3837,3690,3899,2852
3380,3424,3343,3886,3684,2686
3394,3476,3364,3299,3681,2718
3304,3438,3844,3433,3729,2719
3398,3509,3751,3344,4122,2750
4055,3470,3584,3312,3832,2717
3412,3431,3626,3360,3669,2678
3389,3418,3856,3355,3747,2727
3610,3520,3902,3348,3792,2672
3405,3473,3519,3413,4384,2689
3418,3801,3325,4173,3688,2696
