GCC,Clang,Polygeist + MLIR,MLIR-DaCe
580.064000,592.369000,931.298000,599.58
596.391000,576.084000,931.271000,597.954
579.519000,576.228000,934.385000,598.016
607.265000,592.159000,932.428000,598.08
577.916000,584.486000,931.341000,598.01
577.861000,579.430000,931.213000,596.082
578.078000,593.539000,931.430000,592.327
578.293000,575.295000,931.243000,592.468
596.948000,592.287000,931.431000,592.514
578.135000,576.264000,931.215000,592.521
