GCC,Clang,Polygeist + MLIR,MLIR-DaCe
0.023321,0.021179,0.032406,0.040156
0.023101,0.020623,0.032636,0.034007
0.022522,0.020466,0.032670,0.034009
0.022611,0.020556,0.032624,0.033976
0.022570,0.020749,0.032630,0.034022
0.022455,0.020797,0.032594,0.034109
0.022502,0.020693,0.032648,0.034063
0.022632,0.020692,0.032598,0.03408
0.022454,0.020575,0.032656,0.03405
0.022375,0.020775,0.032569,0.034016
