GCC,Clang,Polygeist + MLIR,MLIR-DaCe
10.659231,8.747136,14.615321,12.031931
10.639723,8.733824,14.714967,12.009714
10.640984,8.731105,14.647232,12.012393
10.631793,8.756558,14.699396,11.969527
10.637263,8.727917,14.651388,11.95181
10.627066,9.074297,14.658360,11.949783
10.613134,8.737683,14.583823,11.951233
10.584196,8.747352,14.629121,11.953633
10.618520,8.697149,14.654708,11.953886
10.601223,8.742822,14.666968,11.953806
