GCC,Clang,Polygeist + MLIR,MLIR-DaCe
1.598830,1.598136,2.255692,2.317968
1.580457,1.577286,2.236417,2.305344
1.595566,1.599046,2.256221,2.306449
1.576859,1.581542,2.236459,2.305708
1.573906,1.597924,2.257340,2.303488
1.577680,1.577596,2.238892,2.303653
1.600782,1.597501,2.256037,2.303426
1.577333,1.581154,2.236075,2.303184
1.594413,1.577547,2.235374,2.303392
1.577283,1.598447,2.252422,2.303055
