GCC,Clang,Polygeist + MLIR,MLIR-DaCe
0.016722,0.016594,0.027926,0.028691
0.016327,0.016316,0.027915,0.022944
0.016483,0.016369,0.027959,0.022987
0.016404,0.016382,0.027948,0.022972
0.016452,0.016344,0.027965,0.022954
0.016561,0.016357,0.027906,0.022952
0.016439,0.016340,0.028001,0.022921
0.016340,0.016312,0.027915,0.022904
0.016330,0.016284,0.027962,0.022984
0.016402,0.016313,0.027920,0.022934
