GCC,Clang,Polygeist + MLIR,MLIR-DaCe
0.013082,0.013456,0.013004,0.025569
0.013055,0.013055,0.013003,0.020127
0.013090,0.013075,0.013007,0.020115
0.013054,0.013065,0.012995,0.020119
0.013066,0.013070,0.013008,0.020111
0.013067,0.013067,0.013003,0.020121
0.013075,0.013063,0.013002,0.020108
0.013056,0.013066,0.013006,0.020115
0.013062,0.016088,0.013013,0.020115
0.013064,0.013080,0.013008,0.020119
