GCC,Clang,Polygeist + MLIR,MLIR-DaCe
2.734818,1.864106,2.917871,3.322956
2.762676,1.857793,2.923890,3.313793
2.952408,1.819858,2.925646,3.314893
2.919532,1.855631,2.926981,3.309708
2.711953,1.860231,2.915889,3.308013
2.977866,1.862130,2.909798,3.301386
2.786814,1.853479,2.914059,3.302017
2.943232,1.816752,2.914996,3.300074
2.717873,1.843771,2.917006,3.301635
2.984614,1.847155,2.933138,3.300932
