GCC,Clang,Polygeist + MLIR,MLIR-DaCe
0.796403,0.711585,0.764517,0.772864
0.796324,0.716625,0.766346,0.768442
0.800627,0.711029,0.763547,0.769251
0.796256,0.716769,0.766253,0.767341
0.800518,0.710969,0.763364,0.768133
0.794262,0.716648,0.766226,0.764896
0.800701,0.710919,0.763375,0.764653
0.796632,0.716737,0.766345,0.764577
0.801108,0.711392,0.764234,0.764574
0.796359,0.716579,0.767236,0.764638
