GCC,Clang,Polygeist + MLIR,MLIR-DaCe
4.333128,4.345808,8.506157,17.435295
4.389696,4.405686,8.516189,17.411907
4.333742,4.350359,8.514718,17.456715
4.390674,4.401593,8.518580,17.459258
4.335573,4.319519,8.512645,17.464684
4.391883,4.409256,8.517642,17.406205
4.331170,4.347449,8.516380,17.448429
4.389036,4.410329,8.539217,17.480629
4.333329,4.350232,8.496417,17.460143
4.392779,4.409357,8.523325,17.471438
