GCC,Clang,Polygeist + MLIR,MLIR-DaCe
0.003443,0.003452,0.006426,0.015183
0.003452,0.003448,0.006434,0.009443
0.003495,0.003477,0.006423,0.009419
0.003444,0.003486,0.006427,0.009402
0.003486,0.003454,0.006423,0.00939
0.003483,0.003465,0.006432,0.009385
0.003470,0.003462,0.006429,0.009387
0.003464,0.003458,0.006432,0.009379
0.003451,0.003457,0.006430,0.009373
0.003430,0.003543,0.006425,0.009368
