GCC,Clang,Polygeist + MLIR,MLIR-DaCe
0.005679,0.005637,0.005510,0.01455
0.005678,0.005634,0.005512,0.008663
0.005667,0.005627,0.005509,0.008668
0.005660,0.005630,0.005509,0.008663
0.005659,0.005616,0.005512,0.008686
0.005682,0.005652,0.005514,0.008666
0.005655,0.005636,0.005511,0.008655
0.005660,0.005683,0.005512,0.008663
0.005659,0.005628,0.005509,0.00867
0.005653,0.005616,0.005516,0.008668
