GCC,G++,Clang,Clang++,MLIR,SDFG
5241,5106,5018,5035,13013,5447
5233,5124,5039,5031,13041,5459
5247,5116,5016,5020,13039,5479
5242,5150,5034,5028,13042,5463
5255,5122,5038,5027,13024,5481
5260,5134,5020,5020,13019,5451
5275,5118,5028,5025,13034,5470
5251,5121,5024,5057,13024,5467
5257,5140,5021,5037,13024,5443
5248,5157,5024,5010,13027,5469
5265,5134,5022,5029,13035,5468
