GCC,G++,Clang,Clang++,MLIR,SDFG
11,11,11,11,19,16
11,11,10,12,19,16
10,11,10,11,19,16
10,11,10,11,19,16
10,11,10,11,18,16
10,12,11,11,19,16
10,12,10,11,19,16
10,11,10,11,19,16
10,12,11,11,18,16
10,11,10,11,19,16
10,11,10,11,19,16
