GCC,G++,Clang,Clang++,MLIR,SDFG
5948,5931,6006,5951,7853,9576
5914,5909,5965,5951,7880,9608
5947,5897,5994,6019,7886,9530
5938,5978,6006,5993,7881,9554
5947,5955,6028,6007,7859,9518
5932,5954,5984,5973,7867,9497
5913,5972,5968,5998,7869,9554
5967,5970,6037,5978,7874,9513
5930,5976,6002,5945,7871,9528
5972,5941,5999,5982,7867,9551
5921,5951,5959,5973,7909,9526
