GCC,G++,Clang,Clang++,MLIR,SDFG
12464,12332,13824,13717,21237,13285
12512,12332,13824,13832,21229,13274
12505,12375,13830,13824,21211,13317
12506,12335,13908,13782,21202,13206
12479,12350,13831,13781,21207,13093
12459,12333,13851,13731,21231,13173
12472,12329,13838,13735,21245,13226
12480,12327,13770,13697,21238,13224
12472,12329,13782,13775,21210,13213
12444,12313,13776,13788,21282,13243
12444,12327,13790,13772,21291,13198
