GCC,G++,Clang,Clang++,MLIR,SDFG
29,28,27,27,43,20
28,29,27,27,44,20
28,29,27,28,44,21
28,28,27,27,44,20
28,28,26,27,44,20
27,28,26,28,44,20
27,29,26,27,44,20
28,28,26,27,44,20
27,28,27,27,44,20
28,28,27,27,44,20
28,28,27,27,45,20
