GCC,G++,Clang,Clang++,MLIR,SDFG
3833,3817,3750,3724,8709,4176
3846,3823,3752,3720,8705,4155
3847,3823,3762,3732,8709,4150
3851,3849,3764,3714,8714,4144
3877,3817,3744,3751,8697,4134
3830,3836,3755,3723,8714,4151
3867,3832,3746,3736,8719,4156
3853,3856,3754,3727,8701,4166
3843,3831,3729,3724,8708,4149
3831,3836,3755,3727,8688,4146
3859,3834,3735,3726,8716,4149
