GCC,Clang,Polygeist + MLIR,MLIR-DaCe
2264.125000,2396.435000,21.009000,0.003
2224.196000,2342.156000,20.226000,0.003
2263.631000,2398.237000,20.301000,0.001
2221.937000,2341.253000,20.218000,0.001
2230.055000,2398.567000,20.299000,0.001
2224.309000,2344.528000,20.223000,0.0
2261.888000,2397.789000,20.298000,0.001
2220.032000,2345.189000,20.223000,0.001
2263.338000,2398.729000,20.309000,0.001
2220.928000,2368.163000,20.214000,0.0
