GCC,Clang,Polygeist + MLIR,MLIR-DaCe
574.225000,583.606000,931.500000,1164.899
579.810000,577.481000,931.190000,1163.525
585.444000,583.209000,932.311000,1162.108
592.795000,578.491000,938.750000,1160.573
597.221000,582.901000,940.317000,1160.317
580.869000,578.196000,931.449000,1160.223
596.753000,582.940000,931.902000,1160.317
586.238000,578.259000,932.468000,1160.575
591.147000,583.022000,931.944000,1160.49
580.653000,578.138000,932.633000,1160.167
